t(s),Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1
464.273408077566,414.1872646205291,7.654412175073146e+19,1.378349400728639e+17,1.6917560740383906e+19,5.1930335124218446e+19,7.558390946056381e+18
464.67340807756597,417.3872646205269,7.49439705445271e+19,1.3144545716274627e+17,1.5167003713441796e+19,5.208708688385678e+19,7.558434490065886e+18
465.07340807756594,420.5872646205267,7.335296709295118e+19,1.2527495528747149e+17,1.35536957078467e+19,5.211552376791915e+19,7.558472661897834e+18
465.4734080775659,423.78726462052816,7.177308218926805e+19,1.1947186181612883e+17,1.2090282868900714e+19,5.200482173003688e+19,7.558505728514366e+18
465.8734080775659,426.9872646205263,7.0205036564123345e+19,1.1416629246108526e+17,1.0782777421067645e+19,5.1749559067080016e+19,7.558533783514675e+18
466.2734080775659,430.1872646205281,6.864845658891322e+19,1.0945508242667854e+17,9.630079619241372e+18,5.1350365159484965e+19,7.558556727760287e+18
466.67340807756585,433.38726462052796,6.710211494771005e+19,1.0539293536950422e+17,8.624621376028916e+18,5.081352639441089e+19,7.558574241900752e+18
467.07340807756583,436.587264620525,6.5564215103214854e+19,1.0199217974778086e+17,7.753977901647135e+18,5.01496592721905e+19,7.558585749629467e+18
467.4734080775658,439.78726462052697,6.403267752255513e+19,9.923007557816846e+16,7.002942898630156e+18,4.937191417873435e+19,7.558590369612564e+18
467.8734080775658,442.98726462052696,6.2505395567744705e+19,9.706004808250032e+16,6.355488356689861e+18,4.8494260309908816e+19,7.558586853063584e+18
468.27340807756576,446.187264620525,6.098044330088043e+19,9.54229712689985e+16,5.796226336257867e+18,4.753022049043337e+19,7.558573502920222e+18
468.67340807756574,449.38726462052676,5.945623030230237e+19,9.425606900956264e+16,5.31127095727106e+18,4.649215520654769e+19,7.558548069474139e+18
469.0734080775657,452.5872646205257,5.7931607072482255e+19,9.349872300447893e+16,4.888596956606267e+18,4.53910037768631e+19,7.55850761600844e+18
469.4734080775657,455.7872646205244,5.640592859862177e+19,9.30955846985014e+16,4.5180626053819397e+18,4.423632206215367e+19,7.558448346387575e+18
469.87340807756567,458.98726462052605,5.487908449766395e+19,9.299778349041205e+16,4.1912505180739994e+18,4.303647081160337e+19,7.558365384496205e+18
470.27340807756565,462.1872646205244,5.335150325986742e+19,9.316298357716194e+16,3.9012340418850115e+18,4.179885374158837e+19,7.558252492816985e+18
470.6734080775656,465.3872646205238,5.182413660102326e+19,9.355484336027382e+16,3.642332334480695e+18,4.053014770904371e+19,7.558101714138624e+18
471.0734080775656,468.58726462052664,5.0298428419338396e+19,9.414222793441571e+16,3.409885269551115e+18,3.9236498005601075e+19,7.557902916251839e+18
471.4734080775656,471.78726462052356,4.877627162997753e+19,9.489836706079045e+16,3.2000598622637553e+18,3.792367018629974e+19,7.557643214353322e+18
471.87340807756556,474.98726462052605,4.7259955292788335e+19,9.580003580792045e+16,3.0096893294742e+18,3.6597159687959958e+19,7.557306239546248e+18
