t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1
2300.0,-8.607998731466789e+16,-83698063.57956977,308.66666666666873,3.37732506402053e+20,8.214713881025284e+17,3.369110341521206e+20
2340.0,-9.042586791749502e+16,-129371090.63111109,309.99999999999716,3.341154716800799e+20,8.742430940508759e+17,3.332412276623665e+20
2380.0,-9.471785507976589e+16,-204807871.60787663,311.33333333333337,3.303267574686376e+20,9.289626300173829e+17,3.293977938502825e+20
2420.0,-9.892841811407246e+16,-332104725.2537343,312.66666666666634,3.263696207307547e+20,9.855961461742633e+17,3.253840235287187e+20
2460.0,-1.0303034877229773e+17,-551430758.9043258,313.9999999999998,3.2224840675778435e+20,1.0441059493969062e+18,3.212042996821579e+20
2500.0,-1.0699720444638989e+17,-936878357.7693498,315.33333333333195,3.179685185424418e+20,1.104451369276421e+18,3.168640659737254e+20
2540.0,-1.1080372732742376e+17,-1626863772.1289682,316.6666666666648,3.135363693842671e+20,1.166589613767634e+18,3.1236977849501745e+20
2580.0,-1.1442622685524821e+17,-2882734240.8368754,318.0000000000025,3.089593201947543e+20,1.230476586737301e+18,3.0772884225367e+20
2620.0,-1.1784291525366666e+17,-5202027574.741834,319.3333333333343,3.0424560337654625e+20,1.2960676435631652e+18,3.029495342969641e+20
2660.0,-1.2103418875732274e+17,-9537242501.058418,320.66666666666345,2.9940423544480177e+20,1.3633182657874721e+18,2.980409156585304e+20
2700.0,-1.2398285003788666e+17,-17716903549.302967,322.000000000001,2.9444492073468507e+20,1.4321846412171812e+18,2.9301273448574262e+20
2740.0,-1.2667427010274682e+17,-33250496514.020267,323.3333333333328,2.8937794860069483e+20,1.5026241413460485e+18,2.878753227616201e+20
2780.0,-1.2909649039602922e+17,-62851805425.54296,324.66666666666896,2.842140864710361e+20,1.5745956931402184e+18,2.826394889874168e+20
2820.0,-1.3124026786754994e+17,-119283449297.68594,325.99999999999966,2.7896447098545462e+20,1.6480600467144852e+18,2.7731640905277997e+20
2860.0,-1.330990673390403e+17,-226580462252.2699,327.33333333333127,2.736404992294944e+20,1.7229799439098115e+18,2.719175173014264e+20
2900.0,-1.3466900659004662e+17,-429452757383.04736,328.6666666666697,2.682537217892371e+20,1.7993201949660285e+18,2.6645439950920814e+20
2940.0,-1.3594876024907171e+17,-809821089902.473,330.0000000000018,2.6281573898898607e+20,1.8770476710452966e+18,2.6093868912927864e+20
2980.0,-1.3693942887417888e+17,-1515140909450.7036,331.33333333333354,2.5733810123281485e+20,1.9561312188854723e+18,2.553819677189836e+20
3020.0,-1.3764437961752949e+17,-2805505137569.598,332.6666666666703,2.5183221383548643e+20,2.036541499772536e+18,2.4979566993180908e+20
3060.0,-1.3806906466545093e+17,-5129457767455.151,333.9999999999984,2.4630924608330524e+20,2.1182507475175956e+18,2.4419099282025634e+20
3100.0,-1.3822082329626922e+17,-9241715727150.965,335.33333333333763,2.4078004350388073e+20,2.201232428188177e+18,2.3857880844587326e+20
3140.0,-1.3810867295626661e+17,-16378919494075.363,336.66666666666293,2.3525504146293808e+20,2.285460766842274e+18,2.3296957794933673e+20
3180.0,-1.3774309426007347e+17,-28510949904078.28,338.0000000000001,2.2974417730855725e+20,2.370910082484804e+18,2.2737326435972835e+20
3220.0,-1.3713581430351026e+17,-48683604718732.88,339.3333333333352,2.2425679747591225e+20,2.4575538416057943e+18,2.2179924064574167e+20
3260.0,-1.3629959215248544e+17,-81461592550748.44,340.66666666666475,2.188015554527153e+20,2.545363304012918e+18,2.1625618903529816e+20
3300.0,-1.3524800985217565e+17,-133467156386186.7,342.00000000000256,2.133862965592769e+20,2.63430559540666e+18,2.1075198772302217e+20
3340.0,-1.3399527179311602e+17,-213988426561312.44,343.33333333333167,2.080179264195621e+20,2.7243410051870797e+18,2.0529358204351113e+20
3380.0,-1.3255601477963574e+17,-335603871085291.1,344.66666666666686,2.027022620511081e+20,2.8154192841773947e+18,1.998868392635227e+20
3420.0,-1.309451306746394e+17,-514738463500691.5,345.9999999999985,1.974438678018701e+20,2.907474716447895e+18,1.9453638944700413e+20
