t(s),Average T volume 1,Total retention volume 1,Total solute volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1
460.86899291477675,386.9519433182134,7.690376665077945e+19,5.1364369433074944e+17,3.5630331138425074e+19,3.3038892367148577e+19,7.720899450875187e+18
461.10238907288164,388.81911258305337,7.539031315186991e+19,5.003082999031235e+17,3.350774523646603e+19,3.3661333728955634e+19,7.720925886545127e+18
461.3184966266824,390.54797301345906,7.401556893039624e+19,4.8711351546149504e+17,3.156784573907271e+19,3.4239660988706255e+19,7.720948687155787e+18
461.5518927847873,392.4151422782986,7.256544884758544e+19,4.719230696109524e+17,2.950193276959765e+19,3.487062151745582e+19,7.720971490921083e+18
461.7680003385881,394.14400270870436,7.125599750411302e+19,4.5706185121492646e+17,2.762556134382122e+19,3.545238317920865e+19,7.720991129868263e+18
462.00139649669296,396.011171973544,6.988347800701958e+19,4.401594568935707e+17,2.5641336237319295e+19,3.608097157992136e+19,7.721010732885443e+18
462.21750405049374,397.74003240394967,6.8651308885552325e+19,4.237935312235951e+17,2.3851182392255726e+19,3.6655305385042895e+19,7.721027577030108e+18
462.4509002085986,399.6072016687895,6.7367803653047755e+19,4.0539599695445274e+17,2.1972744187642438e+19,3.726861912873984e+19,7.721044339711075e+18
462.70296805935186,401.62374447481517,6.603888393928737e+19,3.8478360227660243e+17,2.001560581257466e+19,3.7917433642755875e+19,7.721060881680262e+18
462.97520133816533,403.8016107053219,6.467246274067224e+19,3.6182496361654976e+17,1.799535677810338e+19,3.859420395991809e+19,7.721077039034305e+18
463.2692132792839,406.1537062342723,6.327848174632741e+19,3.3646429361784384e+17,1.593405692845648e+19,3.928686790840542e+19,7.72109261584769e+18
463.586746175692,408.69396940553554,6.186867367632585e+19,3.087744154528952e+17,1.3861571990000691e+19,3.99772198991214e+19,7.72110737175094e+18
463.9296817038127,411.4374536305011,6.0455867444770595e+19,2.790377208386627e+17,1.1817060033808839e+19,4.063864868985273e+19,7.721121000270415e+18
464.3000520741831,414.4004165934648,5.905260980431904e+19,2.4785233264563747e+17,9.84991126986609e+18,4.123371311144582e+19,7.721133090361546e+18
464.7000520741831,417.60041659346433,5.766893537564421e+19,2.1624509687859088e+17,8.018971191617317e+18,4.1712576029514736e+19,7.721143057633678e+18
465.10005207418305,420.8004165934647,5.640225209782569e+19,1.8771797029691104e+17,6.492608661947674e+18,4.200077573311267e+19,7.721149732468532e+18
465.50005207418303,424.00041659346357,5.523479940921853e+19,1.6318793576295066e+17,5.262742599121686e+18,4.208771612487233e+19,7.72115274946156e+18
465.900052074183,427.2004165934634,5.414767010685158e+19,1.4314549058979014e+17,4.3038989591654876e+18,4.197947411601253e+19,7.721151541083828e+18
466.300052074183,430.4004165934649,5.3122713214907515e+19,1.2752614245781278e+17,3.575092691972187e+18,4.1698949088577905e+19,7.721145291899661e+18
466.70005207418296,433.6004165934625,5.214382251206108e+19,1.1579670834445362e+17,3.0277931242546596e+18,4.127909979539709e+19,7.721132884064941e+18
467.10005207418294,436.8004165934649,5.119745372100399e+19,1.0720328247099429e+17,2.615771087309289e+18,4.0753366520002445e+19,7.721112831221251e+18
467.5000520741829,440.0004165934644,5.027259519518658e+19,1.0100410299883758e+17,2.3012982370699766e+18,4.0149209658309575e+19,7.721083196808215e+18
467.9000520741829,443.2004165934618,4.936047763200758e+19,9.658717778851864e+16,2.056443464862512e+18,3.948640549759379e+19,7.721041491762815e+18
468.3000520741829,446.4004165934636,4.845421464789483e+19,9.349100521454938e+16,1.861558014940503e+18,3.877818108202421e+19,7.720984545715594e+18
468.70005207418285,449.60041659346365,4.754846713131184e+19,9.138150770995685e+16,1.7030777598897132e+18,3.803309951889237e+19,7.720908344819868e+18
469.1000520741828,452.8004165934618,4.663916340240971e+19,9.001995643327766e+16,1.5716326854375286e+18,3.7256702932569694e+19,7.720807827969205e+18
469.5000520741828,456.0004165934633,4.572327809676842e+19,8.923536506281944e+16,1.4606767229203484e+18,3.6452689377546064e+19,7.720676631239076e+18
469.9000520741828,459.20041659346236,4.479866158860211e+19,8.890400879606699e+16,1.365561112878301e+18,3.5623689699050693e+19,7.72050676787712e+18
470.30005207418276,462.4004165934611,4.38639091095954e+19,8.893505615585136e+16,1.2829226941702602e+18,3.477176313126979e+19,7.720288227999476e+18
470.70005207418274,465.60041659346274,4.291825942222195e+19,8.926057911240469e+16,1.2102800253277164e+18,3.3898710339566186e+19,7.720008478215627e+18
471.1000520741827,468.800416593461,4.196151463945308e+19,8.982838283996536e+16,1.1457622664675584e+18,3.3006272153594438e+19,7.719651836551177e+18
471.5000520741827,472.00041659346016,4.099397461921895e+19,9.059665826297003e+16,1.0879242504504997e+18,3.209625501844405e+19,7.719198692061506e+18
471.90005207418267,475.2004165934627,4.001638103499247e+19,9.153044301370573e+16,1.0356255620616403e+18,3.1170600498790527e+19,7.718624531126672e+18
472.30005207418264,478.40041659345997,3.902986774426488e+19,9.260064026332578e+16,9.879645125964334e+17,3.023140386832971e+19,7.717898723075381e+18
472.7000520741826,481.60041659345916,3.803591546226438e+19,9.37855114677663e+16,9.442497921521948e+17,2.9280897152914747e+19,7.716983005729682e+18
473.1000520741826,484.8004165934621,3.703630975197355e+19,9.507236531705659e+16,9.039761431456815e+17,2.832143164747329e+19,7.715829596037556e+18
473.5000520741826,488.00041659345897,3.6033101358019473e+19,9.645643969338915e+16,8.66776518998251e+17,2.7355489566399726e+19,7.71437883292812e+18
473.90005207418255,491.20041659346225,3.5028566428148126e+19,9.793636972119947e+16,8.323553648536184e+17,2.638571845074551e+19,7.712556242827841e+18
474.30005207418253,494.4004165934612,3.4025161700490994e+19,9.950880127398571e+16,8.004325690029656e+17,2.541495142019816e+19,7.710268910015889e+18
474.7000520741825,497.6004165934593,3.3025468320708166e+19,1.0116536234363091e+17,7.707212659333841e+17,2.4446180652477485e+19,7.707401039953723e+18
475.1000520741825,500.80041659346125,3.2032120054738313e+19,1.0289309805939998e+17,7.429373208952914e+17,2.3482481015142277e+19,7.703808620641374e+18
475.50005207418246,504.00041659345993,3.1047717852376994e+19,1.0467700888336e+17,7.168206322601896e+17,2.2526907112020054e+19,7.699313099213425e+18
475.90005207418244,507.2004165934583,3.0074740237649334e+19,1.065025577714514e+17,6.921498367083448e+17,2.1582393863719903e+19,7.693693979449661e+18
476.3000520741824,510.40041659346036,2.911546315644855e+19,1.083569335873984e+17,6.687444608007612e+17,2.0651681553333584e+19,7.686680208726816e+18
476.7000520741824,513.6004165934587,2.817190060547402e+19,1.1022914494331587e+17,6.464587417581178e+17,1.973727252794536e+19,7.677940190827251e+18
477.1000520741824,516.8004165934573,2.7245769731236622e+19,1.1210961363897686e+17,6.251735699821277e+17,1.8841416257446855e+19,7.66707029016868e+18
477.50005207418235,520.000416593461,2.6338475703362482e+19,1.1398978903805414e+17,6.047901129024485e+17,1.796611396591535e+19,7.653581835506651e+18
